 s 	 name new  	 name old  	 diffx 	 diffy 	 diff(45) 
 6627.900000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.000000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.100000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.200000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.300000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.400000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.500000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.600000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.700000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.800000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6628.900000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.000000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.100000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.200000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.300000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.400000 	 "MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.500000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.600000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.700000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.800000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6629.900000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6630.000000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6630.100000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6630.200000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6630.300000 	 "E.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000523 	 -0.000791 	 -0.000818 
 6630.400000 	 "VMGIB.4L3.A.B1" 	  "MQWA.C4L3.B1" 	 -0.000511 	 -0.000642 	 -0.000681 
 6630.500000 	 "VMGIB.4L3.A.B1" 	  "MQWA.C4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6630.600000 	 "VMGIB.4L3.A.B1" 	  "MQWB.4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6630.700000 	 "VCELQ.4L3.G.B1" 	  "MQWB.4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6630.800000 	 "VCELQ.4L3.G.B1" 	  "MQWB.4L3.B1" 	 -0.000505 	 -0.000559 	 -0.000604 
 6630.900000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000524 	 -0.000802 	 -0.000829 
 6631.000000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.100000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.200000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.300000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.400000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.500000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.600000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.700000 	 "S.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.800000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6631.900000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.000000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.100000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.200000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.300000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.400000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.500000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.600000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.700000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.800000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6632.900000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.000000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.100000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.200000 	 "MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.300000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.400000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.500000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.600000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.700000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.800000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6633.900000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6634.000000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6634.100000 	 "E.MQWB.4L3.B1" 	  "MQWB.4L3.B1" 	 -0.000523 	 -0.000791 	 -0.000818 
 6634.200000 	 "VMJIO.4L3.C.B1" 	  "MQWB.4L3.B1" 	 -0.000511 	 -0.000642 	 -0.000681 
 6634.300000 	 "VMJIO.4L3.C.B1" 	  "MQWB.4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6634.400000 	 "VMJIO.4L3.C.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6634.500000 	 "VCELQ.4L3.I.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6634.600000 	 "VCELQ.4L3.I.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000562 	 -0.000606 
 6634.700000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000818 	 -0.000839 
 6634.800000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6634.900000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.000000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.100000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.200000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.300000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.400000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.500000 	 "S.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.600000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.700000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.800000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6635.900000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.000000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.100000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.200000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.300000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.400000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.500000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.600000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.700000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.800000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6636.900000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.000000 	 "MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.100000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.200000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.300000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.400000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.500000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.600000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.700000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.800000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000900 	 -0.000913 
 6637.900000 	 "E.MQWA.B4L3.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000806 	 -0.000828 
 6638.000000 	 "VMJIO.4L3.E.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000650 	 -0.000686 
 6638.100000 	 "VMJIO.4L3.E.B1" 	  "MQWA.B4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6638.200000 	 "VMJIO.4L3.E.B1" 	  "MQWA.A4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6638.300000 	 "VCELQ.4L3.K.B1" 	  "MQWA.A4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6638.400000 	 "VCELQ.4L3.K.B1" 	  "MQWA.A4L3.B1" 	 -0.000497 	 -0.000574 	 -0.000617 
 6638.500000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000484 	 -0.000882 	 -0.000894 
 6638.600000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6638.700000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6638.800000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6638.900000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.000000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.100000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.200000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.300000 	 "S.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.400000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.500000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.600000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.700000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.800000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6639.900000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.000000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.100000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.200000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.300000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.400000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.500000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.600000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.700000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.800000 	 "MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6640.900000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.000000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.100000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.200000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.300000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.400000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.500000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.600000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 -0.000480 	 -0.000980 	 -0.000981 
 6641.700000 	 "E.MQWA.A4L3.B1" 	  "MQWA.A4L3.B1" 	 0.000042 	 0.000948 	 0.000844 
 6641.800000 	 "VMGIA.4L3.A.B1" 	  "MQWA.A4L3.B1" 	 0.000910 	 0.004152 	 0.003664 
 6641.900000 	 "VMGIA.4L3.A.B1" 	  "BPMW.S.4L3.B1" 	 0.001778 	 0.007347 	 0.006249 
 6642.000000 	 "BPMW.4L3.A.B1" 	  "BPMW.S.4L3.B1" 	 0.002653 	 0.010362 	 0.008483 
 6642.100000 	 "BPMW.4L3.A.B1" 	  "BPMW.S.4L3.B1" 	 0.003239 	 0.012291 	 0.009531 
 6642.400000 	 "VMGLA.4L3.A.B1" 	  "S.DRIFT_852" 	 0.008220 	 0.015720 	 0.012779 
 6642.500000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6642.600000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6642.700000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6642.800000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6642.900000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.000000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.100000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.200000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.300000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.400000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.500000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.600000 	 "VCELV.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.700000 	 "VMJMO.4L3.A.B1" 	  "S.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.800000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6643.900000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.000000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.100000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.200000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.300000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.400000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.500000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.600000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.700000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.800000 	 "VMJMO.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6644.900000 	 "VCELH.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010500 	 0.018000 	 0.015059 
 6645.000000 	 "VCELH.4L3.A.B1" 	  "E.DRIFT_852" 	 0.010502 	 0.017998 	 0.015058 
 6645.100000 	 "S.MCBWH.4L3.B1" 	  "E.DRIFT_852" 	 0.007494 	 0.012684 	 0.010823 
 6645.200000 	 "S.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.300000 	 "S.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.400000 	 "S.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.500000 	 "S.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.600000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.700000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.800000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6645.900000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.000000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.100000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.200000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.300000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.400000 	 "MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.500000 	 "E.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.600000 	 "E.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.700000 	 "E.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.800000 	 "E.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.000100 	 -0.000100 	 -0.000042 
 6646.900000 	 "E.MCBWH.4L3.B1" 	  "MCBWH.4L3.B1" 	 0.003157 	 0.005165 	 0.004580 
 6647.000000 	 "E.MCBWH.4L3.B1" 	  "S.DRIFT_853" 	 0.010558 	 0.017942 	 0.015034 
 6647.100000 	 "VCTNE.4L3.A.B1" 	  "S.DRIFT_853" 	 0.010526 	 0.017974 	 0.015048 
 6647.200000 	 "VCTNE.4L3.A.B1" 	  "S.DRIFT_853" 	 0.008667 	 0.014858 	 0.012268 
 6661.900000 	 "VMAND.4L3.A.B1" 	  "DRIFT_853_3" 	 -0.000357 	 -0.000357 	 -0.000357 
 6662.000000 	 "VMAND.4L3.A.B1" 	  "DRIFT_853_3" 	 -0.004241 	 -0.004241 	 -0.004241 
 6662.100000 	 "VVGSW.4L3.A.B1" 	  "DRIFT_853_3" 	 -0.008124 	 -0.008124 	 -0.008124 
 6662.200000 	 "VMAND.4L3.B.B1" 	  "DRIFT_853_3" 	 -0.010000 	 -0.010000 	 -0.010000 
 6662.300000 	 "VMANC.4L3.A.B1" 	  "DRIFT_853_3" 	 -0.009193 	 -0.009193 	 -0.009193 
 6662.400000 	 "VMANC.4L3.A.B1" 	  "DRIFT_853_3" 	 -0.005860 	 -0.005860 	 -0.005860 
 6662.500000 	 "VCDA.4L3.E.B1" 	  "DRIFT_853_3" 	 -0.002527 	 -0.002527 	 -0.002527 
 6682.200000 	 "VCTNE.4R3.A.B1" 	  "DRIFT_854_3" 	 0.008051 	 0.004696 	 0.006499 
 6682.300000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6682.400000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6682.500000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6682.600000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6682.700000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6682.800000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6682.900000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6683.000000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6683.100000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6683.200000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6683.300000 	 "VCELH.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6683.400000 	 "VMJLO.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
 6683.500000 	 "VMJLO.4R3.A.B1" 	  "DRIFT_854_4" 	 0.018000 	 0.010500 	 0.015059 
